,subject,age_group_x,roi,triplet,comparison,within_sim,across_sim,difference,trials,triplet_accuracy,avg_RT,avg_repetitions,age,sex,scanner
867,temple117,adolescent,sl-AB_age_gm,4,AB,0.0468373054766878,0.0544923075699062,-0.0076550020932183,8,0.875,8.0104875,1.0,10.65,F,prisma
868,temple117,adolescent,sl-AB_group_hip,1,AB,0.1744073618898175,0.0107183511762307,0.1636890107135868,8,1.0,7.7528,1.0,10.65,F,prisma
869,temple117,adolescent,sl-AB_group_hip,2,AB,0.1994708766505629,0.0461304175507079,0.153340459099855,8,1.0,7.788025,1.125,10.65,F,prisma
870,temple117,adolescent,sl-AB_group_hip,3,AB,0.056488853448048,-0.0302518139712689,0.086740667419317,8,1.0,7.2959,1.0,10.65,F,prisma
871,temple117,adolescent,sl-AB_group_hip,4,AB,-0.2274301694253807,-0.1356880895894189,-0.0917420798359617,8,0.875,8.0104875,1.0,10.65,F,prisma
872,temple117,adolescent,sl-AC_age_hip,1,AC,0.2227078340071074,0.1345119156878096,0.0881959183192977,8,1.0,7.7528,1.0,10.65,F,prisma
873,temple117,adolescent,sl-AC_age_hip,2,AC,-0.441085195526167,0.0743705442061957,-0.5154557397323628,8,1.0,7.788025,1.125,10.65,F,prisma
874,temple117,adolescent,sl-AC_age_hip,3,AC,0.3005380268011735,-0.0136597732773296,0.3141978000785031,8,1.0,7.2959,1.0,10.65,F,prisma
875,temple117,adolescent,sl-AC_age_hip,4,AC,-0.1796189157290717,-0.0304270698563862,-0.1491918458726854,8,0.875,8.0104875,1.0,10.65,F,prisma
876,temple119,adult,sl-AB_age_gm,1,AB,0.0456690363143507,-0.0069534184273292,0.05262245474168,8,1.0,7.066525,1.0,22.16,M,prisma
877,temple119,adult,sl-AB_age_gm,2,AB,0.3132776353913444,0.0477927598232136,0.2654848755681308,8,1.0,6.989675,1.125,22.16,M,prisma
878,temple119,adult,sl-AB_age_gm,3,AB,-0.1445592251259035,-0.0922468259572763,-0.0523123991686271,8,1.0,5.6258875,1.0,22.16,M,prisma
879,temple119,adult,sl-AB_age_gm,4,AB,-0.0289050635566787,-0.0598027752525908,0.030897711695912,8,1.0,6.7469375,1.0,22.16,M,prisma
880,temple119,adult,sl-AB_group_hip,1,AB,0.0773233640999183,-0.3099295686613556,0.387252932761274,8,1.0,7.066525,1.0,22.16,M,prisma
881,temple119,adult,sl-AB_group_hip,2,AB,0.13838758734938,-0.1524790244334159,0.290866611782796,8,1.0,6.989675,1.125,22.16,M,prisma
882,temple119,adult,sl-AB_group_hip,3,AB,-0.4360460065241824,-0.4076074667717501,-0.0284385397524323,8,1.0,5.6258875,1.0,22.16,M,prisma
883,temple119,adult,sl-AB_group_hip,4,AB,-0.6474012817070145,-0.4420068113281508,-0.2053944703788637,8,1.0,6.7469375,1.0,22.16,M,prisma
884,temple119,adult,sl-AC_age_hip,1,AC,0.0708065286886719,0.0463898032425654,0.0244167254461065,8,1.0,7.066525,1.0,22.16,M,prisma
885,temple119,adult,sl-AC_age_hip,2,AC,0.2760695623865349,0.1145476482780146,0.1615219141085203,8,1.0,6.989675,1.125,22.16,M,prisma
886,temple119,adult,sl-AC_age_hip,3,AC,-0.1577207661470357,0.2315410046976176,-0.3892617708446533,8,1.0,5.6258875,1.0,22.16,M,prisma
887,temple119,adult,sl-AC_age_hip,4,AC,-0.1643865827667444,0.0328547237443332,-0.1972413065110776,8,1.0,6.7469375,1.0,22.16,M,prisma
888,temple120,adult,sl-AB_age_gm,1,AB,0.1229054303526971,0.0856457255480035,0.0372597048046936,8,1.0,9.47485,1.0,20.65,M,prisma
889,temple120,adult,sl-AB_age_gm,2,AB,0.0998994843709548,-0.0112937841156053,0.1111932684865602,8,1.0,11.0934,1.0,20.65,M,prisma
890,temple120,adult,sl-AB_age_gm,3,AB,-0.2143191151047815,0.0130786853991492,-0.2273978005039307,8,1.0,9.4369625,1.0,20.65,M,prisma
891,temple120,adult,sl-AB_age_gm,4,AB,0.1371232279081962,0.0480822058307224,0.0890410220774737,8,1.0,9.4106875,1.0,20.65,M,prisma
892,temple120,adult,sl-AB_group_hip,1,AB,-0.0027251574265794,-0.2735205593779339,0.2707954019513544,8,1.0,9.47485,1.0,20.65,M,prisma
893,temple120,adult,sl-AB_group_hip,2,AB,-0.2400486671268114,-0.3698705376371189,0.1298218705103074,8,1.0,11.0934,1.0,20.65,M,prisma
894,temple120,adult,sl-AB_group_hip,3,AB,-0.635233169554374,-0.1774648864978585,-0.4577682830565155,8,1.0,9.4369625,1.0,20.65,M,prisma
895,temple120,adult,sl-AB_group_hip,4,AB,0.0649359370593836,-0.1681182869413642,0.2330542240007478,8,1.0,9.4106875,1.0,20.65,M,prisma
896,temple120,adult,sl-AC_age_hip,1,AC,0.1348259180133203,-0.1194919104489346,0.254317828462255,8,1.0,9.47485,1.0,20.65,M,prisma
897,temple120,adult,sl-AC_age_hip,2,AC,-0.147290164485662,-0.241707140437075,0.094416975951413,8,1.0,11.0934,1.0,20.65,M,prisma
898,temple120,adult,sl-AC_age_hip,3,AC,-0.102981053930295,-0.0725733803115339,-0.0304076736187611,8,1.0,9.4369625,1.0,20.65,M,prisma
899,temple120,adult,sl-AC_age_hip,4,AC,-0.1061275947664228,-0.1289158338853755,0.0227882391189527,8,1.0,9.4106875,1.0,20.65,M,prisma
900,temple121,adolescent,sl-AB_age_gm,1,AB,-0.2525709144839708,-0.0035669477389728,-0.2490039667449979,8,1.0,8.1707375,1.125,10.94,M,prisma
901,temple121,adolescent,sl-AB_age_gm,2,AB,-0.2214383547427381,-0.1525935153548443,-0.0688448393878937,8,1.0,7.150675,1.0,10.94,M,prisma
902,temple121,adolescent,sl-AB_age_gm,3,AB,-0.3424249258172612,-0.2066844609806555,-0.1357404648366056,8,1.0,6.847175,1.125,10.94,M,prisma
903,temple121,adolescent,sl-AB_age_gm,4,AB,-0.3791826806114486,0.0688633176529948,-0.4480459982644435,8,1.0,7.6767125,1.25,10.94,M,prisma
904,temple121,adolescent,sl-AB_group_hip,1,AB,-0.0368917047500959,-0.003981493443496,-0.0329102113065999,8,1.0,8.1707375,1.125,10.94,M,prisma
905,temple121,adolescent,sl-AB_group_hip,2,AB,-0.0130826921022632,-0.0635185056683847,0.0504358135661214,8,1.0,7.150675,1.0,10.94,M,prisma
906,temple121,adolescent,sl-AB_group_hip,3,AB,-0.2720536901619064,-0.1337258434205462,-0.1383278467413602,8,1.0,6.847175,1.125,10.94,M,prisma
907,temple121,adolescent,sl-AB_group_hip,4,AB,-0.1430450366587794,-0.148395031051037,0.0053499943922575,8,1.0,7.6767125,1.25,10.94,M,prisma
908,temple121,adolescent,sl-AC_age_hip,1,AC,-0.6272466232565989,-0.103429771168099,-0.5238168520884998,8,1.0,8.1707375,1.125,10.94,M,prisma
909,temple121,adolescent,sl-AC_age_hip,2,AC,0.045635988606445,0.1713235435963261,-0.1256875549898811,8,1.0,7.150675,1.0,10.94,M,prisma
910,temple121,adolescent,sl-AC_age_hip,3,AC,0.0549903109856402,-0.0835875991189336,0.1385779101045739,8,1.0,6.847175,1.125,10.94,M,prisma
911,temple121,adolescent,sl-AC_age_hip,4,AC,0.2231027097124563,0.0589265162501374,0.1641761934623188,8,1.0,7.6767125,1.25,10.94,M,prisma
912,temple122,child,sl-AB_age_gm,1,AB,-0.0020180928941871,0.0397127645625818,-0.0417308574567689,8,0.5,12.563075,2.0,8.49,F,prisma
913,temple122,child,sl-AB_age_gm,2,AB,-0.012299333724148,-0.0241905121696602,0.0118911784455122,8,0.875,13.5183,1.5,8.49,F,prisma
914,temple122,child,sl-AB_age_gm,3,AB,-0.1702045608042642,-0.0627280192984323,-0.1074765415058318,8,0.375,13.537975,1.625,8.49,F,prisma
915,temple122,child,sl-AB_age_gm,4,AB,-0.0463269255680927,0.0370269601462564,-0.0833538857143492,8,1.0,9.443325,1.125,8.49,F,prisma
916,temple122,child,sl-AB_group_hip,1,AB,0.0149126636634989,-0.1553715124538304,0.1702841761173294,8,0.5,12.563075,2.0,8.49,F,prisma
917,temple122,child,sl-AB_group_hip,2,AB,-0.0322802280034697,0.0007084434308001,-0.0329886714342699,8,0.875,13.5183,1.5,8.49,F,prisma
918,temple122,child,sl-AB_group_hip,3,AB,-0.0944501142906544,-0.150449071521151,0.0559989572304965,8,0.375,13.537975,1.625,8.49,F,prisma
919,temple122,child,sl-AB_group_hip,4,AB,0.0959102416657977,-0.186401434862304,0.2823116765281017,8,1.0,9.443325,1.125,8.49,F,prisma
920,temple122,child,sl-AC_age_hip,1,AC,-0.168934688293064,0.0780831627813309,-0.2470178510743949,8,0.5,12.563075,2.0,8.49,F,prisma
921,temple122,child,sl-AC_age_hip,2,AC,-0.0442422991736513,0.1838838241472114,-0.2281261233208628,8,0.875,13.5183,1.5,8.49,F,prisma
922,temple122,child,sl-AC_age_hip,3,AC,0.2974118130518852,0.0134205838861328,0.2839912291657523,8,0.375,13.537975,1.625,8.49,F,prisma
923,temple122,child,sl-AC_age_hip,4,AC,0.0179470131443557,-0.0551370726172665,0.0730840857616222,8,1.0,9.443325,1.125,8.49,F,prisma
924,temple123,adult,sl-AB_age_gm,1,AB,0.1831010158046786,0.0407137379749382,0.1423872778297403,8,0.875,9.8565625,1.125,19.3,M,prisma
925,temple123,adult,sl-AB_age_gm,2,AB,0.0209443070347792,0.057357472495827,-0.0364131654610477,8,0.875,9.6619875,1.0,19.3,M,prisma
926,temple123,adult,sl-AB_age_gm,3,AB,-0.0308464358236517,0.0124698113864459,-0.0433162472100977,8,1.0,9.75665,1.0,19.3,M,prisma
927,temple123,adult,sl-AB_age_gm,4,AB,0.1117448342410021,0.1376883903567538,-0.0259435561157516,8,0.875,9.7414375,1.0,19.3,M,prisma
928,temple123,adult,sl-AB_group_hip,1,AB,0.0811890027763424,-0.0439583183713362,0.1251473211476786,8,0.875,9.8565625,1.125,19.3,M,prisma
929,temple123,adult,sl-AB_group_hip,2,AB,0.3007019783499325,0.048347410308908,0.2523545680410244,8,0.875,9.6619875,1.0,19.3,M,prisma
930,temple123,adult,sl-AB_group_hip,3,AB,0.1017400836401606,-0.0678398548418762,0.1695799384820369,8,1.0,9.75665,1.0,19.3,M,prisma
931,temple123,adult,sl-AB_group_hip,4,AB,0.127310114973652,-0.0798990485154383,0.2072091634890903,8,0.875,9.7414375,1.0,19.3,M,prisma
932,temple123,adult,sl-AC_age_hip,1,AC,0.3293572622780175,-0.0415195771232829,0.3708768394013004,8,0.875,9.8565625,1.125,19.3,M,prisma
933,temple123,adult,sl-AC_age_hip,2,AC,-0.4055630655609705,-0.3864842511497515,-0.0190788144112189,8,0.875,9.6619875,1.0,19.3,M,prisma
934,temple123,adult,sl-AC_age_hip,3,AC,0.1262235962619142,-0.1425290226323805,0.2687526188942948,8,1.0,9.75665,1.0,19.3,M,prisma
935,temple123,adult,sl-AC_age_hip,4,AC,-0.2409271831170097,-0.0313289159172065,-0.2095982671998031,8,0.875,9.7414375,1.0,19.3,M,prisma
936,temple124,adult,sl-AB_age_gm,1,AB,0.0273331261830957,0.1430394680028207,-0.1157063418197249,8,1.0,9.6534,1.0,20.35,M,prisma
937,temple124,adult,sl-AB_age_gm,2,AB,0.0608077171506962,0.1071649213445112,-0.0463572041938149,8,1.0,9.8926,1.125,20.35,M,prisma
938,temple124,adult,sl-AB_age_gm,3,AB,0.0659853931951183,0.1044480475864502,-0.0384626543913318,8,1.0,9.5456875,1.0,20.35,M,prisma
939,temple124,adult,sl-AB_age_gm,4,AB,0.368818419975068,0.2406728413195973,0.1281455786554707,8,1.0,9.6234125,1.0,20.35,M,prisma
940,temple124,adult,sl-AB_group_hip,1,AB,0.0425863918559906,-0.2778662337127885,0.3204526255687792,8,1.0,9.6534,1.0,20.35,M,prisma
941,temple124,adult,sl-AB_group_hip,2,AB,-0.6943043981081559,-0.4762603621221414,-0.2180440359860144,8,1.0,9.8926,1.125,20.35,M,prisma
942,temple124,adult,sl-AB_group_hip,3,AB,-0.3323283427199753,-0.2887186030139135,-0.0436097397060618,8,1.0,9.5456875,1.0,20.35,M,prisma
943,temple124,adult,sl-AB_group_hip,4,AB,-0.3904400021331503,-0.3295029201221086,-0.0609370820110416,8,1.0,9.6234125,1.0,20.35,M,prisma
944,temple124,adult,sl-AC_age_hip,1,AC,0.4269883423483994,0.0211150058850147,0.4058733364633846,8,1.0,9.6534,1.0,20.35,M,prisma
945,temple124,adult,sl-AC_age_hip,2,AC,0.3824982072898231,0.1230592873984651,0.2594389198913579,8,1.0,9.8926,1.125,20.35,M,prisma
946,temple124,adult,sl-AC_age_hip,3,AC,0.0095413213527535,0.0529501705962408,-0.0434088492434873,8,1.0,9.5456875,1.0,20.35,M,prisma
947,temple124,adult,sl-AC_age_hip,4,AC,0.0556275717079357,0.0195640020430956,0.03606356966484,8,1.0,9.6234125,1.0,20.35,M,prisma
948,temple125,child,sl-AB_age_gm,1,AB,0.1870759965921153,0.0569431878563818,0.1301328087357334,8,0.125,9.14755,1.25,8.75,F,prisma
949,temple125,child,sl-AB_age_gm,2,AB,0.0468870598988348,0.0611902925736688,-0.014303232674834,8,0.125,8.9839,1.5,8.75,F,prisma
950,temple125,child,sl-AB_age_gm,3,AB,0.2093274800219589,0.106276373027078,0.1030511069948809,8,0.5,9.011975,1.125,8.75,F,prisma
951,temple125,child,sl-AB_age_gm,4,AB,-0.0881983261802994,0.0955557050648778,-0.1837540312451773,8,0.5,9.29195,1.0,8.75,F,prisma
952,temple125,child,sl-AB_group_hip,1,AB,0.0481598200488868,0.0528873486943205,-0.0047275286454337,8,0.125,9.14755,1.25,8.75,F,prisma
953,temple125,child,sl-AB_group_hip,2,AB,-0.6711337369961932,-0.226660816007868,-0.4444729209883251,8,0.125,8.9839,1.5,8.75,F,prisma
954,temple125,child,sl-AB_group_hip,3,AB,0.0445609326986258,0.1244348769258209,-0.0798739442271951,8,0.5,9.011975,1.125,8.75,F,prisma
955,temple125,child,sl-AB_group_hip,4,AB,-0.0567492620207289,-0.1878896324863051,0.1311403704655761,8,0.5,9.29195,1.0,8.75,F,prisma
956,temple125,child,sl-AC_age_hip,1,AC,0.2604193161933297,-0.0476051273605948,0.3080244435539246,8,0.125,9.14755,1.25,8.75,F,prisma
957,temple125,child,sl-AC_age_hip,2,AC,-0.0284411758683701,0.072202306779699,-0.1006434826480692,8,0.125,8.9839,1.5,8.75,F,prisma
958,temple125,child,sl-AC_age_hip,3,AC,0.1405962111277021,0.0614618310539256,0.0791343800737765,8,0.5,9.011975,1.125,8.75,F,prisma
959,temple125,child,sl-AC_age_hip,4,AC,-0.1683293879670175,0.0858775298186292,-0.2542069177856467,8,0.5,9.29195,1.0,8.75,F,prisma
960,temple126,adolescent,sl-AB_age_gm,1,AB,-0.1377190930806958,-0.0600577093255342,-0.0776613837551616,8,0.75,8.69095,1.0,10.2,M,prisma
961,temple126,adolescent,sl-AB_age_gm,2,AB,0.1267099860577689,0.0023274288609998,0.1243825571967691,8,0.625,9.0371875,1.125,10.2,M,prisma
962,temple126,adolescent,sl-AB_age_gm,3,AB,0.1855448347744279,-0.0245803336847081,0.2101251684591361,8,0.5,8.683675000000001,1.0,10.2,M,prisma
963,temple126,adolescent,sl-AB_age_gm,4,AB,0.1461452758614337,0.0429136580337418,0.1032316178276919,8,0.375,9.0310625,1.0,10.2,M,prisma
964,temple126,adolescent,sl-AB_group_hip,1,AB,0.4998300570079665,0.1907775704895455,0.309052486518421,8,0.75,8.69095,1.0,10.2,M,prisma
965,temple126,adolescent,sl-AB_group_hip,2,AB,-0.2438466542609225,-0.0132530495202256,-0.2305936047406968,8,0.625,9.0371875,1.125,10.2,M,prisma
966,temple126,adolescent,sl-AB_group_hip,3,AB,0.1555716751027017,0.1093792825238062,0.0461923925788955,8,0.5,8.683675000000001,1.0,10.2,M,prisma
967,temple126,adolescent,sl-AB_group_hip,4,AB,0.5270184230453887,0.0447392901821184,0.4822791328632702,8,0.375,9.0310625,1.0,10.2,M,prisma
968,temple126,adolescent,sl-AC_age_hip,1,AC,-0.0018931259531707,-0.0169837678476597,0.0150906418944889,8,0.75,8.69095,1.0,10.2,M,prisma
969,temple126,adolescent,sl-AC_age_hip,2,AC,0.1750887624858152,0.0586411949756964,0.1164475675101188,8,0.625,9.0371875,1.125,10.2,M,prisma
970,temple126,adolescent,sl-AC_age_hip,3,AC,0.0393263954418383,-0.0042638174823421,0.0435902129241804,8,0.5,8.683675000000001,1.0,10.2,M,prisma
971,temple126,adolescent,sl-AC_age_hip,4,AC,-0.2189500586463356,0.038647026865468,-0.2575970855118037,8,0.375,9.0310625,1.0,10.2,M,prisma
972,temple127,child,sl-AB_age_gm,1,AB,-0.3918790491749145,0.1423010921902843,-0.5341801413651989,8,0.875,5.8527875,1.125,8.08,F,prisma
973,temple127,child,sl-AB_age_gm,2,AB,0.3565593664193406,0.1790592512797396,0.177500115139601,8,0.75,5.2967125,1.0,8.08,F,prisma
974,temple127,child,sl-AB_age_gm,3,AB,-0.2317125925344523,0.2297170657199705,-0.4614296582544228,8,0.875,4.2833375,1.0,8.08,F,prisma
975,temple127,child,sl-AB_age_gm,4,AB,0.222254705862522,0.228710257474898,-0.0064555516123759,8,0.25,4.3022125,1.0,8.08,F,prisma
976,temple127,child,sl-AB_group_hip,1,AB,-0.2746965835031851,0.0727049044624272,-0.3474014879656123,8,0.875,5.8527875,1.125,8.08,F,prisma
977,temple127,child,sl-AB_group_hip,2,AB,0.6125438420037271,-0.0672743348925802,0.6798181768963074,8,0.75,5.2967125,1.0,8.08,F,prisma
978,temple127,child,sl-AB_group_hip,3,AB,-0.0780969190983545,0.1504168096966871,-0.2285137287950416,8,0.875,4.2833375,1.0,8.08,F,prisma
979,temple127,child,sl-AB_group_hip,4,AB,0.1437318886191775,0.1438060491370613,-7.416051788386446e-05,8,0.25,4.3022125,1.0,8.08,F,prisma
980,temple127,child,sl-AC_age_hip,1,AC,0.1447829948744608,0.0781892299190536,0.0665937649554072,8,0.875,5.8527875,1.125,8.08,F,prisma
981,temple127,child,sl-AC_age_hip,2,AC,-0.0826058476104756,0.1208903450350392,-0.2034961926455148,8,0.75,5.2967125,1.0,8.08,F,prisma
982,temple127,child,sl-AC_age_hip,3,AC,0.1526744124471648,-0.060787031121596,0.2134614435687608,8,0.875,4.2833375,1.0,8.08,F,prisma
983,temple127,child,sl-AC_age_hip,4,AC,-0.4135322328998105,0.0340843901453899,-0.4476166230452004,8,0.25,4.3022125,1.0,8.08,F,prisma
984,temple128,adolescent,sl-AB_age_gm,1,AB,-0.3563698163370808,-0.0444673818530307,-0.3119024344840501,8,1.0,9.8217875,1.0,10.7,F,prisma
985,temple128,adolescent,sl-AB_age_gm,2,AB,0.2532701309498649,0.0597292097376634,0.1935409212122014,8,1.0,9.4812375,1.0,10.7,F,prisma
986,temple128,adolescent,sl-AB_age_gm,3,AB,-0.0905096894993829,-0.0722495990884747,-0.0182600904109081,8,1.0,9.626775,1.125,10.7,F,prisma
987,temple128,adolescent,sl-AB_age_gm,4,AB,0.1046269700077578,0.0036270682847046,0.1009999017230532,8,1.0,10.2296,1.0,10.7,F,prisma
988,temple128,adolescent,sl-AB_group_hip,1,AB,-0.6813019716128728,0.1541138411579553,-0.8354158127708281,8,1.0,9.8217875,1.0,10.7,F,prisma
989,temple128,adolescent,sl-AB_group_hip,2,AB,-0.1979618223496906,0.2982159623346221,-0.4961777846843127,8,1.0,9.4812375,1.0,10.7,F,prisma
990,temple128,adolescent,sl-AB_group_hip,3,AB,0.4684831263706188,0.0649700741105011,0.4035130522601177,8,1.0,9.626775,1.125,10.7,F,prisma
991,temple128,adolescent,sl-AB_group_hip,4,AB,-0.056877809394793,0.2220503534373493,-0.2789281628321424,8,1.0,10.2296,1.0,10.7,F,prisma
992,temple128,adolescent,sl-AC_age_hip,1,AC,-0.5760555175532072,-0.2598799041179471,-0.31617561343526,8,1.0,9.8217875,1.0,10.7,F,prisma
993,temple128,adolescent,sl-AC_age_hip,2,AC,-0.39296991614531,-0.1099235799170031,-0.2830463362283068,8,1.0,9.4812375,1.0,10.7,F,prisma
994,temple128,adolescent,sl-AC_age_hip,3,AC,-0.3196592744595639,-0.1751270427468299,-0.1445322317127339,8,1.0,9.626775,1.125,10.7,F,prisma
995,temple128,adolescent,sl-AC_age_hip,4,AC,0.0977994447434872,-0.0282682738750028,0.1260677186184901,8,1.0,10.2296,1.0,10.7,F,prisma
996,temple129,child,sl-AB_age_gm,1,AB,-0.1218115645185239,-0.2242996233206732,0.1024880588021492,8,0.625,10.17265,1.0,9.09,F,prisma
997,temple129,child,sl-AB_age_gm,2,AB,0.0850470571559807,-0.2077517976127493,0.2927988547687301,8,0.625,8.9708875,1.0,9.09,F,prisma
998,temple129,child,sl-AB_age_gm,3,AB,-0.4998050741122778,-0.429030375449559,-0.0707746986627188,8,0.625,9.0017125,1.0,9.09,F,prisma
999,temple129,child,sl-AB_age_gm,4,AB,-0.456764036682656,-0.2906807360603154,-0.1660833006223406,8,1.0,8.5875625,1.0,9.09,F,prisma
1000,temple129,child,sl-AB_group_hip,1,AB,0.234173857910378,0.227821325244799,0.006352532665579,8,0.625,10.17265,1.0,9.09,F,prisma
1001,temple129,child,sl-AB_group_hip,2,AB,-0.5464447902089528,-0.0602450165925987,-0.486199773616354,8,0.625,8.9708875,1.0,9.09,F,prisma
1002,temple129,child,sl-AB_group_hip,3,AB,-0.3982204755872252,0.0440420493579415,-0.4422625249451667,8,0.625,9.0017125,1.0,9.09,F,prisma
1003,temple129,child,sl-AB_group_hip,4,AB,0.6647608174523999,0.271127624420566,0.3936331930318338,8,1.0,8.5875625,1.0,9.09,F,prisma
1004,temple129,child,sl-AC_age_hip,1,AC,0.2696332348596464,0.1801605966265614,0.089472638233085,8,0.625,10.17265,1.0,9.09,F,prisma
1005,temple129,child,sl-AC_age_hip,2,AC,0.0005160679114971,0.026669843353252,-0.0261537754417548,8,0.625,8.9708875,1.0,9.09,F,prisma
1006,temple129,child,sl-AC_age_hip,3,AC,-0.1765048833334577,0.1393165845258175,-0.3158214678592752,8,0.625,9.0017125,1.0,9.09,F,prisma
1007,temple129,child,sl-AC_age_hip,4,AC,0.3780303182460119,0.080598722874511,0.2974315953715009,8,1.0,8.5875625,1.0,9.09,F,prisma
1008,temple130,child,sl-AB_age_gm,1,AB,-0.0015351513023679,0.0877522544171716,-0.0892874057195396,8,0.5,8.3498375,1.0,8.04,F,prisma
1009,temple130,child,sl-AB_age_gm,2,AB,0.4420615834006745,0.1403449281782279,0.3017166552224466,8,0.25,7.89975,1.0,8.04,F,prisma
1010,temple130,child,sl-AB_age_gm,3,AB,0.0966466613169622,0.192796527465228,-0.0961498661482658,8,0.375,7.5874,1.25,8.04,F,prisma
1011,temple130,child,sl-AB_age_gm,4,AB,-0.0797697318550974,0.0735399455364612,-0.1533096773915586,8,0.25,8.3564875,1.25,8.04,F,prisma
1012,temple130,child,sl-AB_group_hip,1,AB,-0.2263664213567854,-0.260929311102215,0.0345628897454296,8,0.5,8.3498375,1.0,8.04,F,prisma
1013,temple130,child,sl-AB_group_hip,2,AB,-0.6531358840757449,-0.2972500958666277,-0.3558857882091171,8,0.25,7.89975,1.0,8.04,F,prisma
1014,temple130,child,sl-AB_group_hip,3,AB,-0.1769580142905122,-0.3335126295283647,0.1565546152378525,8,0.375,7.5874,1.25,8.04,F,prisma
1015,temple130,child,sl-AB_group_hip,4,AB,-0.0675368690048705,-0.2576090096722484,0.1900721406673778,8,0.25,8.3564875,1.25,8.04,F,prisma
1016,temple130,child,sl-AC_age_hip,1,AC,-0.2820172030924087,-0.0672565671275809,-0.2147606359648277,8,0.5,8.3498375,1.0,8.04,F,prisma
1017,temple130,child,sl-AC_age_hip,2,AC,0.0175887175647798,-0.0162654372255859,0.0338541547903658,8,0.25,7.89975,1.0,8.04,F,prisma
1018,temple130,child,sl-AC_age_hip,3,AC,0.2316047690756961,0.0745829288787722,0.1570218401969239,8,0.375,7.5874,1.25,8.04,F,prisma
1019,temple130,child,sl-AC_age_hip,4,AC,0.0131719032606086,0.0029562031123624,0.0102157001482462,8,0.25,8.3564875,1.25,8.04,F,prisma
1020,temple131,adolescent,sl-AB_age_gm,1,AB,0.0188289177948178,0.0950929013564262,-0.0762639835616083,8,1.0,9.1061,1.25,12.42,M,prisma
1021,temple131,adolescent,sl-AB_age_gm,2,AB,-0.1674233163128089,-0.0165782586402978,-0.150845057672511,8,0.875,9.043675,1.125,12.42,M,prisma
1022,temple131,adolescent,sl-AB_age_gm,3,AB,-0.3234823262273233,0.0147250129339582,-0.3382073391612815,8,1.0,8.8511,1.0,12.42,M,prisma
1023,temple131,adolescent,sl-AB_age_gm,4,AB,-0.1796180029349439,-0.0113405483503196,-0.1682774545846243,8,1.0,10.2194,1.625,12.42,M,prisma
1024,temple131,adolescent,sl-AB_group_hip,1,AB,0.2480027226308023,0.0646246486713135,0.1833780739594888,8,1.0,9.1061,1.25,12.42,M,prisma
1025,temple131,adolescent,sl-AB_group_hip,2,AB,0.0131226676671037,-0.0063578492111773,0.0194805168782811,8,0.875,9.043675,1.125,12.42,M,prisma
1026,temple131,adolescent,sl-AB_group_hip,3,AB,0.129295633215013,-0.0631865215798062,0.1924821547948192,8,1.0,8.8511,1.0,12.42,M,prisma
1027,temple131,adolescent,sl-AB_group_hip,4,AB,0.1164685292856188,0.0088983133108615,0.1075702159747573,8,1.0,10.2194,1.625,12.42,M,prisma
1028,temple131,adolescent,sl-AC_age_hip,1,AC,0.1223269169386837,0.0975079844770959,0.0248189324615877,8,1.0,9.1061,1.25,12.42,M,prisma
1029,temple131,adolescent,sl-AC_age_hip,2,AC,0.2644554451906282,0.0845526319964801,0.179902813194148,8,0.875,9.043675,1.125,12.42,M,prisma
1030,temple131,adolescent,sl-AC_age_hip,3,AC,-0.179601738514972,0.0800607339535743,-0.2596624724685464,8,1.0,8.8511,1.0,12.42,M,prisma
1031,temple131,adolescent,sl-AC_age_hip,4,AC,0.5461704489519819,0.2095218247079185,0.3366486242440633,8,1.0,10.2194,1.625,12.42,M,prisma
1032,temple132,child,sl-AB_age_gm,1,AB,0.0982072087673451,-0.0252709991664074,0.1234782079337526,8,0.625,8.846225,1.0,9.22,F,prisma
1033,temple132,child,sl-AB_age_gm,2,AB,-0.0037302242564576,-0.1182224805815949,0.1144922563251373,8,0.375,9.8962375,1.0,9.22,F,prisma
1034,temple132,child,sl-AB_age_gm,3,AB,0.0346676135393322,-0.071790807922938,0.1064584214622702,8,0.875,8.787025,1.0,9.22,F,prisma
1035,temple132,child,sl-AB_age_gm,4,AB,0.0555337900102051,0.0207400360597478,0.0347937539504572,8,0.375,8.909324999999999,1.0,9.22,F,prisma
1036,temple132,child,sl-AB_group_hip,1,AB,0.1143155884477817,0.0041689081678289,0.1101466802799527,8,0.625,8.846225,1.0,9.22,F,prisma
1037,temple132,child,sl-AB_group_hip,2,AB,0.121167694454894,0.0233221876430382,0.0978455068118558,8,0.375,9.8962375,1.0,9.22,F,prisma
1038,temple132,child,sl-AB_group_hip,3,AB,-0.0264533770231276,-0.0569899677131051,0.0305365906899774,8,0.875,8.787025,1.0,9.22,F,prisma
1039,temple132,child,sl-AB_group_hip,4,AB,0.1052776905932282,0.0419802969861299,0.0632973936070983,8,0.375,8.909324999999999,1.0,9.22,F,prisma
1040,temple132,child,sl-AC_age_hip,1,AC,0.3271294695179866,0.0016909235425307,0.3254385459754558,8,0.625,8.846225,1.0,9.22,F,prisma
1041,temple132,child,sl-AC_age_hip,2,AC,-0.0135044325282685,0.1497150609839571,-0.1632194935122257,8,0.375,9.8962375,1.0,9.22,F,prisma
1042,temple132,child,sl-AC_age_hip,3,AC,-0.3320225123213359,-0.1732326834930018,-0.1587898288283341,8,0.875,8.787025,1.0,9.22,F,prisma
